Date,Adj Close,Close,High,Low,Open,Volume
2026-01-01,38171.5,38171.5,38256.94921875,37862.6015625,37931.55078125,11200
2026-01-02,38320.30078125,38320.30078125,38359.0,38085.3984375,38251.3515625,16400
2026-01-05,37771.1484375,37771.1484375,38260.8515625,37365.8984375,38222.0,22000
2026-01-06,37977.3984375,37977.3984375,38053.1015625,37680.69921875,37712.05078125,16600
2026-01-07,38688.80078125,38688.80078125,38736.80078125,37940.8515625,37951.30078125,25100
2026-01-08,37920.30078125,37920.30078125,38728.6484375,37853.75,38686.55078125,24900
2026-01-09,38027.19921875,38027.19921875,38244.55078125,37861.1484375,37861.25,20800
2026-01-12,37988.25,37988.25,38079.6015625,37573.1015625,37938.6015625,20200
2026-01-13,38236.6015625,38236.6015625,38394.3984375,37777.75,38227.8515625,33700
2026-01-14,37822.69921875,37822.69921875,38295.75,37649.1484375,38127.19921875,23600
2026-01-16,39086.6484375,39086.6484375,39139.5,38390.5,38433.3515625,48900
2026-01-19,38902.5,38902.5,38977.6484375,38624.8984375,38892.3984375,89700
2026-01-20,38101.05078125,38101.05078125,38809.0,38023.8515625,38753.19921875,35600
2026-01-21,37992.30078125,37992.30078125,38128.30078125,37451.3515625,38001.94921875,34600
2026-01-22,38301.75,38301.75,38542.5,38080.94921875,38294.80078125,25700
2026-01-23,38238.5,38238.5,38576.6484375,38149.30078125,38513.69921875,31300
2026-01-27,38566.1015625,38566.1015625,38677.55078125,38074.80078125,38482.8515625,40600
2026-01-28,38725.3515625,38725.3515625,38792.6484375,38433.44921875,38583.1484375,28900
2026-01-29,38431.30078125,38431.30078125,38635.6015625,38063.3984375,38601.8515625,26800
2026-01-30,38036.1484375,38036.1484375,38262.6484375,37704.3515625,38262.6484375,32600
2026-02-02,38074.1484375,38074.1484375,38413.1484375,37807.1015625,38396.0,26200
2026-02-03,38611.75,38611.75,40301.3984375,38550.5,40301.3984375,47500
2026-02-04,36345.6484375,36345.6484375,37176.69921875,35809.5,37165.3515625,84600
2026-02-05,36143.30078125,36143.30078125,36621.94921875,36023.8984375,36215.6484375,100
2026-02-06,35611.05078125,35611.05078125,36105.8515625,35211.94921875,36079.8515625,41100
2026-02-09,35616.6484375,35616.6484375,36056.44921875,35544.05078125,35840.8984375,25100
