Date,Adj Close,Close,High,Low,Open,Volume
2026-01-01,59711.55078125,59711.55078125,59743.19921875,59569.6484375,59674.80078125,71800
2026-01-02,60150.94921875,60150.94921875,60203.75,59738.25,59757.3984375,250400
2026-01-05,60044.19921875,60044.19921875,60437.3515625,59859.80078125,60360.3984375,318500
2026-01-06,60118.3984375,60118.3984375,60305.0,59844.80078125,59957.80078125,295400
2026-01-07,59990.8515625,59990.8515625,60065.3984375,59760.6484375,60039.69921875,376300
2026-01-08,59686.5,59686.5,60112.8515625,59564.80078125,59893.1484375,312900
2026-01-09,59251.55078125,59251.55078125,59739.6484375,59154.19921875,59558.1484375,272500
2026-01-12,59450.5,59450.5,59541.1015625,58864.19921875,59217.25,262400
2026-01-13,59578.80078125,59578.80078125,59767.55078125,59312.05078125,59767.55078125,224200
2026-01-14,59580.1484375,59580.1484375,59796.6484375,59324.19921875,59330.3515625,341500
2026-01-16,60095.1484375,60095.1484375,60235.1484375,59510.5,59590.3515625,478100
2026-01-19,59891.3515625,59891.3515625,60107.5,59594.6015625,60093.30078125,492900
2026-01-20,59404.19921875,59404.19921875,59993.5,59283.94921875,59851.3984375,396100
2026-01-21,58800.30078125,58800.30078125,59447.3515625,58278.6015625,59142.0,331700
2026-01-22,59200.1015625,59200.1015625,59573.1015625,58823.05078125,59194.25,300700
2026-01-23,58473.1015625,58473.1015625,59400.1484375,58346.25,59305.1484375,323400
2026-01-27,59205.44921875,59205.44921875,59436.80078125,58121.6015625,58366.05078125,388800
2026-01-28,59598.80078125,59598.80078125,59699.8984375,59240.1015625,59575.6484375,289300
2026-01-29,59957.8515625,59957.8515625,60060.69921875,59339.0,59416.25,617400
2026-01-30,59610.44921875,59610.44921875,59906.8984375,59501.80078125,59542.25,317800
2026-02-02,58619.0,58619.0,58687.05078125,57829.8515625,58239.30078125,282500
2026-02-03,60041.30078125,60041.30078125,61764.8515625,59793.19921875,61411.19921875,368300
2026-02-04,60238.1484375,60238.1484375,60389.3984375,59891.75,60163.3515625,255600
2026-02-05,60063.6484375,60063.6484375,60328.30078125,59881.05078125,60315.3515625,200
2026-02-06,60120.55078125,60120.55078125,60149.8984375,59644.55078125,59967.1015625,204800
2026-02-09,60669.3515625,60669.3515625,60876.19921875,60495.69921875,60805.19921875,263400
2026-02-10,60626.3984375,60626.3984375,60797.55078125,60531.55078125,60740.80078125,215900
2026-02-11,60745.3515625,60745.3515625,60779.94921875,60444.6484375,60670.25,235100
2026-02-12,60739.75,60739.75,60864.3984375,60597.6484375,60786.1484375,267000
2026-02-13,60186.6484375,60186.6484375,60621.8984375,60073.55078125,60504.3984375,236600
2026-02-16,60949.1015625,60949.1015625,61011.30078125,59861.1015625,59947.80078125,168600
2026-02-17,61174.0,61174.0,61241.6015625,60560.0,60821.1484375,264000
2026-02-18,61550.80078125,61550.80078125,61596.8515625,61100.8984375,61255.3515625,218100
2026-02-19,60739.55078125,60739.55078125,61678.80078125,60592.8984375,61660.8515625,190600
2026-02-20,61172.0,61172.0,61360.5,60562.3515625,60627.8515625,219800
2026-02-23,61264.25,61264.25,61517.80078125,61029.1484375,61145.55078125,841900
2026-02-24,61047.30078125,61047.30078125,61435.6484375,60801.8515625,61392.1015625,587700
2026-02-25,61043.3515625,61043.3515625,61317.55078125,60816.75,61175.05078125,321600
2026-02-26,61187.69921875,61187.69921875,61284.75,60813.30078125,61193.8984375,602700
2026-02-27,60529.0,60529.0,61086.44921875,60438.94921875,61057.44921875,369200
2026-03-02,59839.6484375,59839.6484375,60177.5,59148.0,59204.30078125,387100
2026-03-04,58755.25,58755.25,59058.3984375,58393.55078125,58447.1484375,363100
2026-03-05,59055.8515625,59055.8515625,59274.3515625,58506.3984375,59008.25,273500
2026-03-06,57783.25,57783.25,58807.1484375,57696.3984375,58629.6015625,256900
2026-03-09,56019.80078125,56019.80078125,56274.1484375,55270.6015625,56121.3984375,374100
2026-03-10,56950.80078125,56950.80078125,57097.05078125,56387.19921875,56583.8515625,346800
2026-03-11,55735.75,55735.75,56938.3984375,55631.94921875,56790.3984375,261000
2026-03-12,55100.94921875,55100.94921875,55636.94921875,54760.55078125,55008.19921875,311300
2026-03-13,53757.8515625,53757.8515625,54713.75,53675.69921875,54592.05078125,327500
2026-03-16,54413.3984375,54413.3984375,54664.1484375,53258.1484375,53721.5,390200
2026-03-17,54876.0,54876.0,54996.0,54113.1484375,54649.1015625,277100
2026-03-18,55326.05078125,55326.05078125,55554.1484375,54689.1015625,54927.05078125,223200
2026-03-19,53451.0,53451.0,54150.30078125,53240.6015625,53474.55078125,395300
2026-03-20,53427.05078125,53427.05078125,54382.44921875,53297.55078125,53548.19921875,403500
2026-03-23,51437.75,51437.75,52665.30078125,51323.6015625,52576.1015625,397300
2026-03-24,52605.6484375,52605.6484375,52949.1484375,51827.5,52384.80078125,340600
2026-03-25,53708.1015625,53708.1015625,54146.1484375,53024.75,53024.75,348600
2026-03-27,52274.6015625,52274.6015625,53292.5,52211.19921875,53244.25,653000
2026-03-30,50275.3515625,50275.3515625,51624.5,50105.25,51527.8984375,564900
2026-04-01,51448.6484375,51448.6484375,52025.8515625,51133.55078125,51433.8984375,370100
2026-04-02,51548.75,51548.75,51731.94921875,49954.8515625,50625.6484375,339200
2026-04-06,52609.1015625,52609.1015625,52704.55078125,51111.1015625,51747.6015625,355000
2026-04-07,52716.25,52716.25,52778.19921875,51868.44921875,52258.69921875,279700
2026-04-08,55703.8984375,55703.8984375,55778.25,54797.5,54904.44921875,443600
2026-04-09,54821.69921875,54821.69921875,55583.1015625,54626.8515625,55505.94921875,298800
2026-04-10,55912.75,55912.75,55978.5,55145.25,55182.25,281000
2026-04-13,55605.05078125,55605.05078125,55752.6484375,54356.19921875,54646.0,303600
2026-04-15,56301.94921875,56301.94921875,56786.25,56109.19921875,56343.44921875,268000
2026-04-16,56086.3984375,56086.3984375,56834.25,55898.25,56657.25,402200
2026-04-17,56565.69921875,56565.69921875,56628.69921875,55841.6484375,56072.3984375,290600
2026-04-20,56582.3515625,56582.3515625,57085.1015625,56356.55078125,56704.05078125,596100
2026-04-21,57371.44921875,57371.44921875,57456.30078125,56696.30078125,56823.6015625,281400
2026-04-22,57124.44921875,57124.44921875,57438.19921875,57002.1484375,57163.3515625,261900
2026-04-23,56305.0,56305.0,56868.69921875,56217.1484375,56608.94921875,336300
2026-04-24,56089.75,56089.75,56460.5,55750.3984375,56170.19921875,241200
2026-04-27,56264.30078125,56264.30078125,56474.94921875,55911.1015625,56162.6015625,235500
2026-04-28,55400.3515625,55400.3515625,56138.05078125,55263.75,55862.5,292600
2026-04-29,55403.6015625,55403.6015625,56178.75,55290.5,55634.5,313100
2026-04-30,54863.3515625,54863.3515625,55111.6015625,54440.25,54880.6484375,299000
2026-05-04,54878.5,54878.5,55602.30078125,54723.5,54937.8984375,282600
2026-05-05,54547.05078125,54547.05078125,54888.55078125,54221.6484375,54691.30078125,379800
2026-05-06,55981.05078125,55981.05078125,56078.80078125,54587.19921875,55113.3984375,653300
2026-05-07,56047.3984375,56047.3984375,56334.1484375,55783.19921875,56114.0,463500
