Date,Adj Close,Close,High,Low,Open,Volume
2026-01-01,163.81463623046875,165.8800048828125,168.1999969482422,164.9199981689453,167.0,9679405
2026-01-02,164.71328735351562,166.7899932861328,167.35000610351562,164.91000366210938,166.6999969482422,9638213
2026-01-05,162.95545959472656,165.00999450683594,168.7899932861328,163.60000610351562,166.8000030517578,9692902
2026-01-06,161.95803833007812,164.0,164.88999938964844,161.3000030517578,164.6999969482422,11514726
2026-01-07,160.64459228515625,162.6699981689453,165.0,162.0,164.10000610351562,10582454
2026-01-08,154.42303466796875,156.3699951171875,162.6999969482422,155.8000030517578,162.6699981689453,13567688
2026-01-09,155.64759826660156,157.61000061035156,158.4199981689453,155.11000061035156,155.1999969482422,10896400
2026-01-12,156.26976013183594,158.24000549316406,158.61000061035156,154.77000427246094,157.0,6011542
2026-01-13,155.44020080566406,157.39999389648438,159.39999389648438,155.75,158.6999969482422,7763679
2026-01-14,157.1782989501953,159.16000366210938,159.58999633789062,156.08999633789062,157.0,10309941
2026-01-15,157.1782989501953,159.16000366210938,159.16000366210938,159.16000366210938,159.16000366210938,0
2026-01-16,159.31141662597656,161.32000732421875,162.14999389648438,159.85000610351562,160.0,15011308
2026-01-19,158.89662170410156,160.89999389648438,162.25,159.33999633789062,161.0,8651736
2026-01-20,156.45738220214844,158.42999267578125,161.35000610351562,158.0,160.89999389648438,10243937
2026-01-21,156.84254455566406,158.82000732421875,160.44000244140625,156.61000061035156,158.42999267578125,11797545
2026-01-22,157.06967163085938,159.0500030517578,161.9499969482422,158.05999755859375,159.8000030517578,8809678
2026-01-23,154.08726501464844,156.02999877929688,160.39999389648438,155.61000061035156,159.08999633789062,9542103
2026-01-27,156.92152404785156,158.89999389648438,159.89999389648438,155.63999938964844,156.6999969482422,11148012
2026-01-28,160.82235717773438,162.85000610351562,164.0,158.5399932861328,159.0,15795631
2026-01-29,161.05935668945312,163.08999633789062,164.64999389648438,161.77000427246094,162.72000122070312,16100725
2026-01-30,161.20750427246094,163.24000549316406,163.82000732421875,160.8300018310547,163.0,11627532
2026-02-02,162.56044006347656,164.61000061035156,165.39999389648438,159.0500030517578,160.5,14590517
2026-02-03,165.49346923828125,167.5800018310547,168.69000244140625,164.39999389648438,168.5,14585846
2026-02-04,170.62872314453125,172.77999877929688,173.6999969482422,166.32000732421875,167.0,28164545
2026-02-05,173.5814971923828,175.77000427246094,177.89999389648438,172.4199981689453,174.24000549316406,34830200
2026-02-06,173.01858520507812,175.1999969482422,180.89999389648438,173.27999877929688,176.99000549316406,34240417
2026-02-09,173.96664428710938,176.16000366210938,177.2899932861328,175.0,175.9499969482422,12380924
2026-02-10,175.99111938476562,178.2100067138672,178.89999389648438,175.1999969482422,176.7899932861328,21506950
2026-02-11,179.05250549316406,181.30999755859375,181.60000610351562,176.82000732421875,178.0,25578553
2026-02-12,175.89234924316406,178.11000061035156,182.25,175.3000030517578,182.25,24014261
2026-02-13,174.5690460205078,176.77000427246094,177.89999389648438,176.0399932861328,177.27999877929688,9835632
2026-02-16,172.96920776367188,175.14999389648438,175.89999389648438,173.4499969482422,175.89999389648438,6184219
2026-02-17,173.62098693847656,175.80999755859375,176.14999389648438,172.1699981689453,174.9499969482422,5249228
2026-02-18,176.51451110839844,178.74000549316406,179.0,175.86000061035156,175.86000061035156,8191312
2026-02-19,172.12979125976562,174.3000030517578,177.99000549316406,173.38999938964844,177.7100067138672,13677449
2026-02-20,171.62612915039062,173.7899932861328,174.44000244140625,172.3000030517578,173.60000610351562,8935995
2026-02-23,174.26290893554688,176.4600067138672,177.3000030517578,173.6699981689453,174.88999938964844,11422407
2026-02-24,177.9464569091797,180.19000244140625,181.0,176.50999450683594,176.99000549316406,22691029
2026-02-25,180.7510986328125,183.02999877929688,183.8000030517578,180.50999450683594,181.0,24353791
2026-02-26,184.1482696533203,186.47000122070312,186.8000030517578,182.42999267578125,183.5,17206460
