Date,Adj Close,Close,High,Low,Open,Volume
2026-01-01,29.889999389648438,29.889999389648438,30.18000030517578,29.739999771118164,29.739999771118164,2823937
2026-01-02,30.170000076293945,30.170000076293945,30.399999618530273,29.829999923706055,29.989999771118164,3886151
2026-01-05,29.81999969482422,29.81999969482422,30.299999237060547,29.65999984741211,30.170000076293945,3085402
2026-01-06,29.479999542236328,29.479999542236328,29.950000762939453,29.40999984741211,29.799999237060547,3132685
2026-01-07,29.3700008392334,29.3700008392334,29.770000457763672,29.25,29.5,4011266
2026-01-08,28.239999771118164,28.239999771118164,29.530000686645508,27.899999618530273,29.360000610351562,8627634
2026-01-09,27.520000457763672,27.520000457763672,28.479999542236328,27.270000457763672,28.18000030517578,5382766
2026-01-12,26.350000381469727,26.350000381469727,27.700000762939453,25.850000381469727,27.530000686645508,9060680
2026-01-13,26.649999618530273,26.649999618530273,27.489999771118164,25.899999618530273,26.850000381469727,11839035
2026-01-14,26.09000015258789,26.09000015258789,26.969999313354492,25.950000762939453,26.649999618530273,6786406
2026-01-16,26.809999465942383,26.809999465942383,27.780000686645508,26.100000381469727,26.34000015258789,8560258
2026-01-19,25.75,25.75,26.780000686645508,25.510000228881836,26.5,5957034
2026-01-20,24.079999923706055,24.079999923706055,25.989999771118164,23.610000610351562,25.700000762939453,9513284
2026-01-21,23.610000610351562,23.610000610351562,24.450000762939453,22.940000534057617,24.239999771118164,11491950
2026-01-22,23.920000076293945,23.920000076293945,25.0,23.790000915527344,24.010000228881836,8955514
2026-01-23,22.90999984741211,22.90999984741211,24.219999313354492,22.6200008392334,24.010000228881836,6846927
2026-01-27,23.229999542236328,23.229999542236328,23.90999984741211,21.899999618530273,22.649999618530273,11856213
2026-01-28,23.0,23.0,23.899999618530273,22.84000015258789,23.540000915527344,7319425
2026-01-29,22.90999984741211,22.90999984741211,23.25,22.780000686645508,23.0,7959979
2026-01-30,22.739999771118164,22.739999771118164,22.93000030517578,22.299999237060547,22.799999237060547,7776978
2026-02-02,22.959999084472656,22.959999084472656,23.0,22.5,22.670000076293945,5507751
2026-02-03,22.90999984741211,22.90999984741211,24.239999771118164,22.84000015258789,24.200000762939453,5218362
2026-02-04,22.969999313354492,22.969999313354492,23.25,22.90999984741211,22.989999771118164,7359969
2026-02-05,22.790000915527344,22.790000915527344,23.010000228881836,22.600000381469727,22.969999313354492,5019116
2026-02-06,22.15999984741211,22.15999984741211,22.850000381469727,22.049999237060547,22.610000610351562,5444602
2026-02-09,22.139999389648438,22.139999389648438,22.850000381469727,22.049999237060547,22.049999237060547,11674811
2026-02-10,22.149999618530273,22.149999618530273,22.579999923706055,22.020000457763672,22.299999237060547,14253210
2026-02-11,21.610000610351562,21.610000610351562,22.459999084472656,21.399999618530273,22.219999313354492,12436963
2026-02-12,20.40999984741211,20.40999984741211,21.940000534057617,20.25,21.940000534057617,12414887
2026-02-13,17.0,17.0,20.030000686645508,16.799999237060547,19.799999237060547,48643184
2026-02-16,17.219999313354492,17.219999313354492,17.549999237060547,16.889999389648438,17.0,15765157
2026-02-17,16.979999542236328,16.979999542236328,17.479999542236328,16.81999969482422,17.479999542236328,11821979
2026-02-18,16.950000762939453,16.950000762939453,17.059999465942383,16.530000686645508,17.040000915527344,14416583
2026-02-19,16.829999923706055,16.829999923706055,17.299999237060547,16.68000030517578,16.950000762939453,15032307
2026-02-20,16.209999084472656,16.209999084472656,16.979999542236328,16.06999969482422,16.829999923706055,18337124
2026-02-23,15.850000381469727,15.850000381469727,16.649999618530273,15.760000228881836,16.520000457763672,10122840
2026-02-24,14.3100004196167,14.3100004196167,15.890000343322754,14.109999656677246,15.850000381469727,27071103
2026-02-25,14.479999542236328,14.479999542236328,15.470000267028809,12.880000114440918,13.800000190734863,339204974
2026-02-26,15.899999618530273,15.899999618530273,15.920000076293945,14.770000457763672,14.989999771118164,103057121
2026-02-27,16.079999923706055,16.079999923706055,17.149999618530273,15.5,16.3799991607666,71706162
2026-03-02,15.15999984741211,15.15999984741211,15.600000381469727,14.600000381469727,15.3100004196167,27336073
2026-03-04,14.020000457763672,14.020000457763672,14.600000381469727,13.829999923706055,14.600000381469727,23284008
2026-03-05,14.079999923706055,14.079999923706055,14.359999656677246,13.800000190734863,13.9399995803833,16586348
2026-03-06,14.0,14.0,14.380000114440918,13.899999618530273,14.069999694824219,15199051
2026-03-09,13.069999694824219,13.069999694824219,13.399999618530273,12.850000381469727,13.050000190734863,25622043
2026-03-10,13.65999984741211,13.65999984741211,14.079999923706055,13.40999984741211,13.4399995803833,34894468
2026-03-11,15.020000457763672,15.020000457763672,15.020000457763672,13.670000076293945,13.949999809265137,37444536
2026-03-12,14.720000267028809,14.720000267028809,15.449999809265137,14.449999809265137,14.75,32817735
2026-03-13,13.800000190734863,13.800000190734863,14.6899995803833,13.630000114440918,14.300000190734863,23735759
2026-03-16,13.630000114440918,13.630000114440918,14.0600004196167,12.75,14.0600004196167,24495034
2026-03-17,13.34000015258789,13.34000015258789,13.899999618530273,13.119999885559082,13.859999656677246,16112417
2026-03-18,13.039999961853027,13.039999961853027,13.489999771118164,12.899999618530273,13.239999771118164,18944662
2026-03-19,12.460000038146973,12.460000038146973,12.989999771118164,12.279999732971191,12.800000190734863,22441611
2026-03-20,12.050000190734863,12.050000190734863,12.779999732971191,12.0,12.550000190734863,31225602
2026-03-23,10.850000381469727,10.850000381469727,11.90999984741211,10.850000381469727,11.899999618530273,44645841
2026-03-24,10.649999618530273,10.649999618530273,11.380000114440918,10.3100004196167,11.239999771118164,41400832
2026-03-25,10.779999732971191,10.779999732971191,11.079999923706055,10.699999809265137,10.899999618530273,37677391
2026-03-27,10.25,10.25,10.699999809265137,10.25,10.699999809265137,18826251
2026-03-30,9.739999771118164,9.739999771118164,9.9399995803833,9.739999771118164,9.859999656677246,12846237
2026-04-01,9.930000305175781,9.930000305175781,10.199999809265137,9.84000015258789,10.010000228881836,18068115
2026-04-02,10.279999732971191,10.279999732971191,10.420000076293945,9.529999732971191,9.800000190734863,15002271
2026-04-06,10.619999885559082,10.619999885559082,10.75,10.300000190734863,10.5,11964687
2026-04-07,10.609999656677246,10.609999656677246,10.770000457763672,10.380000114440918,10.59000015258789,8961073
2026-04-08,11.140000343322754,11.140000343322754,11.140000343322754,11.140000343322754,11.140000343322754,2093400
2026-04-09,11.6899995803833,11.6899995803833,11.6899995803833,11.6899995803833,11.6899995803833,2792932
2026-04-10,12.270000457763672,12.270000457763672,12.270000457763672,11.300000190734863,12.0,20805903
2026-04-13,12.829999923706055,12.829999923706055,12.880000114440918,12.5,12.880000114440918,26201665
2026-04-15,13.470000267028809,13.470000267028809,13.470000267028809,13.220000267028809,13.470000267028809,8853764
2026-04-16,14.140000343322754,14.140000343322754,14.140000343322754,14.140000343322754,14.140000343322754,1594992
2026-04-17,13.880000114440918,13.880000114440918,14.84000015258789,13.8100004196167,14.84000015258789,51432463
